Accession;T1-02B001;T2-02B001;T3-02B001;T4-02B001;T5-02B001;T6-02B001;T7-02B001;T8-02B001;T1-02B002;T2-02B002;T3-02B002;T4-02B002;T1-02B004;T2-02B004;T3-02B004;T4-02B004;T5-02B004;T6-02B004;T7-02B004;T8-02B004;T1-02B006;T2-02B006;T3-02B006;T4-02B006;T5-02B006;T6-02B006;T7-02B006;T1-02B007;T2-02B007;T3-02B007;T4-02B007;T5-02B007;T6-02B007;T1-02B008;T2-02B008;T4-02B008;T6-02B008;T7-02B008;T1-02B009;T2-02B009;T3-02B009;T4-02B009;T5-02B009;T6-02B009;T7-02B009;T8-02B009;T1-02B010;T2-02B010;T3-02B010;T4-02B010;T5-02B010;T6-02B010;T7-02B010;T8-02B010;T1-02A001;T2-02A001;T3-02A001;T4-02A001;T5-02A001;T6-02A001;T7-02A001;T1-02A015;T2-02A015;T3-02A015;T4-02A015;T5-02A015;T6-02A015;T7-02A015;T1-02A020;T2-02A020;T3-02A020;T4-02A020;T5-02A020;T6-02A020;T7-02A020;T1-02A021;T2-02A021;T3-02A021;T4-02A021;T5-02A021;T6-02A021;T7-02A021;T2-02A022;T3-02A022;T4-02A022;T5-02A022;T6-02A022;T7-02A022;T1-02A023;T2-02A023;T3-02A023;T4-02A023;T5-02A023;T6-02A023;T1-02A025;T2-02A025;T3-02A025;T4-02A025;T5-02A025;T6-02A025;T7-02A025;T1-02A029;T2-02A029;T3-02A029;T4-02A029;T5-02A029;T6-02A029;T7-02A029
P49773;202,4;158,2;96,4;144,8;50,5;15,5;33,5;14,8;300;277,2;22,4;22,5;717,9;337,8;435,3;20,2;12,8;8,7;12,6;16,6;317,4;181,9;2,7;57,5;36,1;5,9;8,2;145,8;79,6;68,3;44,8;23,6;21,8;300,6;106,4;21,7;3,3;15,9;188,4;79,9;121,6;125,4;85,3;54;30,9;17,1;95;77,9;55,8;57,4;28,7;36,3;43,8;49,1;87,77258567;42,83489097;61,64330218;43,84735202;38,70716511;102,2975078;33,80062305;42,70022883;39,31350114;37,84897025;57,25400458;46,49885584;56,29290618;41,51029748;99,12689173;22,93364377;50,34924331;28,69615832;35,62281723;139,0570431;39,98835856;193,598234;106,9536424;165,5629139;95,47461369;103,200883;115,0110375;124,8344371;66,26198083;58,5942492;30,54313099;17,25239617;53,41853035;74,31309904;61,81693989;67,34972678;46,10655738;52,59562842;70,69672131;42,41803279;82,62742283;45,80043073;125,7717157;21,39267767;19,2390524;93,75448672;19,2390524;73,371284;50,15812777;55,47122075;50,03162555;59,83554712;62,80834915;39,78494624
P49792;52,06666667;56,03415123;106,2333333;107,5666667;70,5;39,56666667;268,5333333;65,63333333;17,2;80,8;89,8;26,3;77,93333333;66,36666667;66,36666667;89,16666667;320,4666667;44,89218796;376,7;100,2666667;74,7;85,8;175,1;180,5;73,3;52,4;40;58,84339843;56,54339843;61,59895399;61,08970678;61,08970678;37,01036555;56,4;49,5;50,3;4182,5;22,6;0,7;1,9;2,3;306,4;10,6;6,8;64,9;733,9;58,07544537;67,86748456;68,64339843;56,8100651;68,13415123;61,08970678;68,13415123;56,8100651;65,63333333;56,03415123;68,88280298;61,08970678;56,96868687;51,91313131;45,23258777;66,8321983;66,92222222;66,92222222;66,92222222;67,43146943;56,8100651;66,92222222;64,39659489;20,73109664;68,30245368;136,0540811;51,82774161;90,48572859;34,50175263;72,3;55,59813609;55,59813609;55,59813609;55,59813609;55,59813609;55,59813609;67,36628301;26,33716994;61,88219364;21,1916046;70,54840894;54,09614083;72,3;57,8;64,01313131;64,01313131;52,27703221;47,63333333;82,12121212;64,66666667;47,51515152;25,63636364;61,21212121;55,93939394;62,72727273;61,86666667;77,08888889;68,64339843;77,08888889;77,08888889;39,63333333;72,3
P49862;68,8;9,1;13,5;32,9;44,5;287,3;336,1;644,4;448,8;32,3;23,4;906,7;152,7333333;121,5666667;22,36666667;320,8;320,8;206,0514372;321;320,8;367,5866868;85,8449663;107,9333333;29,53333333;57,96666667;123,5517928;107,9333333;4,7;4,7;10,8;32,3;1,3;164,3;311,6;45,4;127,2;1054,6;707,5;251,6389309;96,28512616;38,02223903;29,53333333;228,9840637;198,123651;211,9769535;131,4535193;251,9755925;27,46666667;127,9184595;54,73333333;46,43333333;87,15557237;46,43333333;359,7666667;320,8;146,8787879;107,9333333;14,8;53,6;53,6;29,47697262;403,6363636;114,8863636;51,02272727;39,31818182;47,04545455;77,15909091;78,40909091;146,8787879;53,6;14,8;86,81333626;32,64363929;104,0995966;53,6;132,6086957;58,57487923;42,99516908;54,83091787;31,15942029;125,4830918;23,1884058;104,9673727;107,9333333;208,3207262;65,96666667;87,15557237;53,6;166,3346614;152,9880478;211,1553785;234,8605578;365,438247;322,8087649;233,4341906;101,9667171;231,9213313;365,204236;342,3600605;152,7987897;180,6354009;53,6;104,9673727;46,43333333;95,7515883;346,9889057;320,8;46,43333333
P49902;36,97643979;46,05215142;46,66666667;62,1;49,2;206,2265632;51,03333333;80,66666667;72,5;25,4;119,5;97,1;211,048425;51,56666667;51,56666667;33,03333333;58,33333333;75,75502094;90,4;48,4;22,3;73,2;70,8;56,2;63,8;10,6;17,7;73,78988886;87,89571695;87,89571695;94,65088833;50,57769273;36,56418374;67,67799418;54,08562311;19,1193705;108,2745651;54,33333333;73,8;173,1;9,9;58,1;104,3;2,1;57,4;93,6;177,5;175,7;100,4;108,3;134,6;81,3;42,7;117,1;197,6022567;398,0253879;123,5543018;112,2708039;116,5021157;118,6177715;93,93511989;181,5642458;55,2141527;36,77839851;77,74674115;109,310987;76,62942272;53,44506518;186,6141732;53,71828521;61,06736658;97,28783902;48,03149606;64,21697288;46,01924759;126,0673029;15,41938724;17,83023606;19,88950276;19,63837268;23,35509794;21,44650929;22,90575916;57,13350785;29,05759162;60,14397906;33,44240838;48,42931937;175,2919484;31,28457283;46,58881377;29,74800246;32,94406884;14,32083589;183,3469388;39,10204082;54,12244898;38,20408163;49,46938776;51,42857143;31,91836735;159,531555;31,55497723;69,09564086;60,70266753;23,74756018;30,25374105;36,36955107
P49903;176,4666667;113,8531081;72,10267;130,9079137;139,4451398;56,26979125;122,2707551;72,66666667;9,3;5,8;198,8;13,4;20,1;76,86383624;106,0904726;72,66666667;120,2666667;140,2520332;72,66666667;72,66666667;129,6498906;65,21216519;114,0333333;158,3069497;98,2;122,0069497;114,0333333;26;25;29,4;148,6;20,5;103,6;255,3;184,2;89,9;25,3;147,4;129,6498906;105,840283;68,20153173;199,0707551;67,02047005;101,6444339;94,33229289;80,45473509;75,83403397;92,21977472;72,10267;101,9864414;39,11977472;93,58853463;39,11977472;72,10267;72,66666667;74,07769784;114,0333333;66,16666667;86,33333333;86,33333333;67,78559758;48,63309353;31,22302158;29,71223022;45,32374101;51,07913669;38,05755396;34,17266187;69,83729662;81,35168961;67,45932416;169,9624531;58,94868586;249,8122653;101,0638298;36,28129995;27,43740011;22,26957912;34,25679275;18,9664358;37,40010655;39,31806074;154,7045952;110,2844639;113,5667396;43,10722101;133,1509847;101,0940919;93,47990902;41,47081122;127,5208491;76,6489765;97,27065959;32,06974981;171,170314;123,4062797;242,9115128;91,62702188;110,0856327;267,3644148;124,1674596;86,33333333;84,4579131;48,96933667;87,45242147;47,53542658;72,66666667;46,6
P49908;93,1;95,1;94,8;123,9;89,6;96,8;156,6;125;68;90,1;71,3;59,1;120,4;207;105;41,1;100,1;1,8;6,9;10,4;85,4;97;84,6;41,1;107,9;26;96,1;72,8;27,1;54,8;44,5;60,6;55,6;224,2;116;151;180,1;412,9;129,2;42,9;21,4;23,6;24,3;46;28,9;59,7;71,2;11,6;13,9;53,4;16;29,7;20,5;21,2;129,7760211;124,5059289;148,7483531;103,5573123;99,73649539;131,7523057;89,45981555;59,71515768;65,51373347;75,89013225;42,52288911;35,40183113;48,5249237;102,4415056;77,63578275;406,8690096;78,91373802;485,4632588;137,6996805;340,5750799;462,1405751;104,0380048;259,6199525;68,64608076;98,09976247;126,3657957;177,4346793;108,3135392;140,2723735;429,766537;111,8677043;402,7237354;240,2723735;287,7431907;90,8;291,3333333;238;278,6666667;355,6;410,5333333;59,12280702;95,61403509;209,6491228;427,7192982;145,9649123;240,3508772;162,1052632;96,44588045;52,82714055;49,11147011;82,06785137;110,8239095;186,1066236;61,71243942
P49913;2,2;41,5;23,8;223,9;23,7;7,9;11,9;9,3;4,6;21,8;351,4;31;2,9;8,8;53,8;524,9;1736,8;602,2;374,8;585,3;2,6;15,7;486,4;361,2;83,6;618,1;235,3;1,1;23,6;40,3;79,5;21,3;70,1;2,2;31,4;99,3;12,2;56,9;1,1;28,4;12,1;224,9;12;8;15,9;45,7;1,6;9,9;10,3;81,2;19;13,2;14,3;15,7;143,4475806;76,91532258;198,7903226;158,8709677;98,79032258;141,0282258;111,2903226;112,3893805;40,59734513;37,94247788;46,12831858;48,5619469;98,00884956;108,0752212;360,972973;156,3243243;161,9459459;241,4054054;220,7567568;65,62162162;56,75675676;83,5873388;39,03868699;129,073857;149,2379836;89,21453693;211,7233294;233,2942556;59,29515419;51,01321586;46,34361233;29,33920705;43,78854626;74,71365639;159,3333333;34,41666667;77;45,5;74,16666667;26,91666667;117,519685;20,27559055;47,04724409;41,43700787;59,94094488;73,91732283;52,16535433;112,6368997;64,53243471;99,915754;51,81128896;42,03875316;80,28643639;63,85846672
P50225;60,83333333;81,06229985;58,16666667;18,63333333;85,73333333;157,3908541;49;161,2738261;107,6661815;205,9955595;85,85857899;65,8;230,0831444;86,76666667;86,76666667;15,36666667;20,8;93,30757706;44,46666667;35,93333333;52,5;150,4;1;3,1;85,8;21;24,1;62,7;113,8;75,1;31,8;48,3;30,7;46,3;113,9;22,3;32,8;14,9;72,6;91,3;54,7;44,6;47,7;58,2;48,4;40,4;118,4;339,2;257,8;152,7;224,5;117,3;106,9;139,4;127,8911565;165,9863946;282,0861678;222,675737;225,6235828;298,6394558;354,6485261;277,735369;116,0305344;161,5776081;189,821883;230,6615776;244,9109415;163,3587786;141,1117897;136,2495087;51,73333333;256,8626606;51,73333333;100,6;57,13333333;73,56666667;51,73333333;108,6360475;109,229771;146,9889737;65,37684478;51,73333333;104,9490539;98,25327511;106,9868996;136,3901019;124,3085881;93,74090247;116,0621315;187,7495087;57,13333333;136,2495087;34,13333333;76,96666667;34,13333333;144,9161754;65,8;141,7495087;90,86229985;203,041421;188,8614932;160,6694561;144,3514644;133,7517434;150,6276151;154,2538354;168,8981869;155,6485356
P50395;390;76,5;34,2;111,5;57,9;110,1;128,2;396;326,5;99,5;85,7;38,7;556,2;83,2;93,4;58,9;34,8;43,7;36,8;97,5;208,6;46,1;85,3;137,4;191,8;81,5;121,5;71,4;11,7;17,3;43,5;22,4;74,7;283;59,9;44,8;45;179,8;224,1;38,4;31,9;71,8;54,9;30,7;55,7;68,5;162,6;43;29,6;37,5;26,2;31,7;38,7;31,3;127,0206022;87,71790808;84,38985737;40,09508716;45,95879556;58,55784469;47,30586371;149,4605809;31,12033195;49,70954357;43,65145228;31,86721992;41,99170124;47,05394191;182,0722563;74,16496251;60,12269939;211,7927744;76,95978187;315,7464213;91,47920927;83,4084761;38,59332732;57,70964833;47,15960325;25,15779982;66,81695221;203,1559964;106,0859189;235,7995227;105,4892601;54,65393795;51,19331742;57,27923628;156,3268893;72,49560633;87,87346221;131,370826;236,9068541;81,54657293;253,9744848;68,5966634;129,4406281;66,73209028;88,42001963;86,45731109;59,07752699;85,1497006;41,07784431;73,89221557;38,44311377;24,79041916;33,65269461;22,8742515
P50452;109,3862816;81,23965452;45,10703364;52,8993299;166,7991845;79,23244896;160;149,4252874;191,4434936;58,26806018;111,6988741;180,0751748;196,4240102;166,7943806;193,48659;151,4239872;151,4239872;167,2608465;149,4252874;192,626839;107,3405535;50,26743416;216,9215087;193,1159455;153,5419421;194,0519359;139,2614189;45,10703364;16,98369565;16,98369565;16,98369565;64,53139745;15,97222222;76,90115102;125,3590523;139,2614189;139,2614189;149,4252874;107,3405535;248,2758621;162,0085659;199,8099523;221,5836526;207,5854653;158,1272195;38,30784913;51,75710338;80,36041103;45,10703364;32,75018836;45,10703364;58,00512972;32,4872579;45,10703364;118,4691621;116,787205;106,4794837;102,4190228;113,6814752;113,6814752;95,61983834;30,48007246;17,30072464;13,08876812;14,7192029;14,3115942;21,92028986;17,52717391;46,57492355;21,13149847;41,52905199;216,0856269;34,80122324;399,8776758;58,99082569;226,2390671;165,3061224;180,1749271;154,3731778;83,2361516;175,8017493;257,2886297;161,2515042;304,33213;167,3886883;70,99879663;81,82912154;78,9410349;278,3524904;301,7241379;164,7509579;146,1685824;137,3563218;198,2758621;147,0967742;111,3548387;189,4193548;209,6774194;205,6774194;126,4516129;213,4193548;107,3405535;176,8172043;81,23965452;118,1451548;134,2871265;164,5565749;32,4872579
P50453;35,03333333;76,30491196;126,2517763;69,02844054;225,7028112;58,3765569;211,4921223;94,40844732;65,44453576;99,1644495;69,93834086;55,70247499;62,77295416;94,64842813;95,27237821;41,13620808;41,13620808;54,37969622;94,40844732;89,66245068;50,85557837;65,84666201;198,7571826;173,7918397;33,86666667;173,7918397;96,62698043;113,2851097;86,90987124;86,90987124;73,07439199;73,53361946;71,35765379;24,1;18;63;20,6;23,6;50,85557837;60,73962083;52,80943283;208,7387041;85,31317495;78,42496051;72,07249012;145,6286685;119,8650549;111,2517763;126,2517763;126,2517763;126,2517763;88,26173133;105,399135;126,2517763;154,2898666;100,8382138;46,95208761;88,26173133;83,88423965;83,88423965;74,05104242;168,2403433;64,3776824;86,69527897;60,51502146;104,5064378;95,70815451;47,96137339;223,3549583;105,2826691;147,9147359;192,3076923;167,8405931;365,4309546;163,7627433;83,08011445;66,34477825;82,26037196;66,34477825;66,34477825;93,39321631;93,39321631;48,87063655;60,06160164;49,48665298;19,50718686;59,85626283;43,83983573;71,27429806;93,5925126;92,94456443;68,6825054;121,5982721;69,4024478;125,3554502;53,87045814;108,135861;118,4044234;50,23696682;83,57030016;55,68720379;46,95208761;53,26487625;126,2517763;54,19911917;77,37704812;197,3978993;82,94686438
P50454;93,30655957;225,6599732;239,7777778;70,14975845;197,6666667;55,79710145;91,33333333;95,39393939;33,46895884;160,7189284;82,6078173;51,57004831;972,8484848;97,45454545;993,5757576;239,4912985;239,4912985;219,741284;95,39393939;488,4552704;89,55823293;114,2063326;156,6666667;81,49670619;159,2753623;82,86868687;69,03689065;239,7777778;210,1835749;210,1835749;210,1835749;210,1835749;62,85024155;210,1835749;210,1835749;62,85024155;95,39393939;95,39393939;89,55823293;951,8787879;61,60729876;152,0909091;55,75757576;25,96794027;65,9007466;133,4444444;239,7161981;231,3131313;239,7777778;239,7777778;239,7777778;140,9613527;211,5555556;239,7777778;1334,080808;1119,191919;124,7657296;149,3719807;62,7962231;62,7962231;43,03864734;1296,969697;103,8502415;103,8502415;210,1835749;210,1835749;210,1835749;103,8502415;888,3333333;36;355;109;243,6666667;117,3333333;120,6666667;1226,375494;132,0724638;210,1835749;210,1835749;103,8502415;112,2608696;210,1835749;67,06827309;371,8875502;78,31325301;226,1044177;81,12449799;120,4819277;2758,909091;1,454545455;95,27272727;64,36363636;126,5454545;70,54545455;1032,246377;31,88405797;325,3623188;44,56521739;36,95652174;61,23188406;85,86956522;89,55823293;51,57004831;225,6599732;60,02560969;52,52459112;160,5555556;211,5555556
P50502;543;208,8;79,6;34,7;49,1;35,7;35,7;32,7;255,1;303,8;42,3;33;209,1;222;274;3,8;3,4;2,8;5,2;6,9;324,3;153,8;58,9;30,3;111,2;23,4;46,3;257,4;93,6;29,6;21,2;25,2;15,6;116;35,9;33,4;17,5;20,1;511,3;141,2;40,9;259;84,5;19,3;33,4;7,1;364,1;219,5;185,2;80,4;53,5;57,1;70,6;64;8,900316456;7,955893987;2,190466772;8,59869462;3,461234177;8,850870253;3,382120253;10,41992406;13,8597275;10,0290373;20,04690641;20,34844762;22,42573152;21,77797632;7,791498197;5,365533821;12,20631625;5,80264452;11,67085564;9,649218665;5,726150148;7,68919793;4,770375162;5,15847348;3,897153946;4,964424321;4,681435964;4,390362225;24,91694352;4,838942655;24,54138379;9,042322692;11,03567817;9,071211902;4,52044694;2,21768476;2,858601327;2,835914015;2,762180251;1,474675288;19,70681565;16,59404008;34,5;20,66070675;35,6137946;11,06027162;17,78516042;5,136436597;11,15220881;9,505199246;6,643869077;7,844231977;5,45048503;16,15604718
P50552;179,7;787,2;808,2;77,9;307,4;134,9;233,9;97,1;31,6;88,5;71,3;28,2;2488,3;10300,9;35124,6;622;213,3;441,1;586,2;661,7;290,9;629,4;29,9;19,4;254,7;23,6;42,4;8,6;20,6;20,5;128,3;9,7;54,6;18;18,7;41,5;22,4;16,2;12,2;200,1;10,6;92,1;100,3;12,8;23,7;101,9;21,1;42,4;22,5;132,8;38,2;31;25,1;34,6;180,8091286;157,2614108;122,8215768;88,58921162;97,09543568;131,846473;86,09958506;103,057554;69,51438849;82,37410072;70,50359712;110,5215827;116,2769784;82,1942446;112,0843471;73,88483374;94,97161395;162,5304136;79,9675588;194,4038929;81,50851582;148,5507246;29,46859903;30,35426731;26,48953301;27,77777778;34,29951691;92,3510467;290,0409277;27,69440655;120,1909959;44,8840382;109,686221;118,6903138;135,2644836;118,6397985;72,92191436;64,73551637;53,14861461;62,84634761;141,2663755;132,2052402;137,8820961;78,930131;114,0829694;144,4323144;134,9344978;133,6499322;252,5101764;271,7774763;422,1166893;189,4165536;270,8276798;195,1153324
P50570;503,9;305,9;192,4;11,4;21,7;43,3;39,1;59,6;201,2;138,5;6,4;9,5;424,4;119;176,2;188;19,9;15,9;1,1;1,5;172,2;55,4;2,2;3,6;22,2;2,4;2,7;192,7;102,8;52,2;8,7;31,9;7;49,5;27;4;2,6;4,5;238,7;127,3;16;1;12,9;5,3;14,1;4,9;185,8;124;55,9;102;55,4;39,9;30,9;31,1;135,7211079;92,12034384;46,32282713;30,94555874;37,58357211;55,34861509;25,21489971;68,42420611;28,10065908;37,38765728;53,50509287;70,82085081;56,50089874;29,41881366;135,952381;20,47619048;154,5238095;31,30952381;114,047619;71,07142857;55,5952381;54,29906542;11,68224299;9,252336449;16,44859813;11,4953271;9,112149533;9,252336449;147,0414201;17,94871795;87,37672584;16,37080868;155,4240631;62,52465483;132,9842932;51,57068063;42,93193717;48,08027923;44,67713787;37,69633508;126,7405063;46,20253165;76,50316456;49,6835443;42,24683544;81,01265823;42,24683544;123,4497505;40,27084818;69,06628653;49,10905203;45,68781183;49,96436208;37,77619387
P50990;321,4;147,8;42,6;22,2;32,9;23,9;61,4;7,2;294,4;157,5;47,6;35,8;682,7;140,1;143,1;27,1;6,6;3,9;95,3;22,6;275,7;64,8;49,4;70,6;40,7;31,4;34,1;145,8;52,5;28;38,9;24,6;22,7;218,3;96,6;21,9;16;23,4;612,2;114,9;82,9;12,1;92,6;63;66,9;23,4;310;134,7;98,3;54,7;59,5;45;48,2;49,6;61,4402917;65,49680948;44,89516864;37,83044667;41,38559708;45,53327256;34,32087511;74,87083138;42,03851574;44,5749178;73,83748239;86,84828558;68,9995303;71,91169563;54,87927565;30,48289738;56,53923541;55,88531187;51,25754527;46,37826962;42,20321932;75,4726127;34,80368396;47,69752787;36,64566166;35,821619;31,02278236;33,49491032;52,46085011;42,17002237;48,04250559;19,91051454;58,50111857;65,43624161;51,95670275;36,17818485;40,42464613;23,06411324;17,15237302;27,14404663;55,95633602;48,36260085;76,55434267;42,52491694;48,07783579;53,9155197;44,13858567;54,88976823;64,7258338;66,64782363;68,90898813;65,68682872;75,91859808;61,33408705
P50991;596,5;166;54,3;14,4;19,4;5;13;7,3;448,5;116,3;19,5;21,8;2108,9;127,5;273,7;27,6;14,5;13,2;20,4;19,3;374,9;28,3;10,3;8;14,3;9,7;4,3;243,5;62,7;35,2;22,9;16;18;748;53,6;8,6;20,6;15,7;547,9;57,4;16,8;31,1;26,2;9,7;26,3;10,9;219,5;60,1;36,6;41;42;38;29,9;41,4;73,02425342;64,49430787;1,006434582;16,64741792;17,01039432;13,06715064;5,477643953;104,1047694;27,56059421;24,47224394;45,15246286;59,89053948;58,71774824;34,05003909;43,13037934;13,99426203;30,34746573;10,42397195;28,2116672;12,40038253;14,82307938;48,94772573;18,46571623;17,04005431;16,39511202;18,39782756;22,43720299;17,75288527;43,78275369;12,14864221;25,58361124;22,43925679;35,15959981;41,59123392;64,02048656;13,06017926;14,2765685;14,14852753;13,02816901;8,450704225;78,84117951;41,85204346;65,80444904;30,16037248;31,29849974;38,02379721;28,45318158;64,95582667;68,6159024;60,58056374;69,33108961;61,0012621;62,59991586;45,77198149
P50995;9,9;133,7;33;423,9;73,2;15,6;21,2;17,1;12,3;51,6;133,2;98,8;15,5;26,1;164,1;173,8;603,9;408,4;377,6;246,5;14,9;81,9;298,1;264,7;76,7;188,8;94,8;3,8;12,5;15,5;88,3;9,7;40,2;5,1;3,5;55;2;16,6;15,7;157;19,7;196,6;128;65,3;17;39,2;22,8;54,6;59,2;144;73,8;61,9;85,3;117,4;188,5911841;154,8833189;56,6119274;112,6188418;121,3483146;151,2532411;41,9187554;29,1546866;32,77745831;35,8826912;44,79585969;75,50316274;78,66589994;55,08913168;41,91263282;37,72136954;105,2538371;87,42621015;60,68476978;251,8299882;40,37780401;58,18786367;22,90108063;16,16791355;15,91853699;16,99916874;23,06733167;23,89858687;59,46622185;45,7881568;39,61634696;28,02335279;34,19516264;22,10175146;193,5700576;67,65834933;132,3416507;54,22264875;107,293666;35,31669866;106,7455621;122,3668639;256,3313609;72,78106509;77,15976331;132,4260355;79,76331361;115,6398104;225,9083728;192,8909953;295,892575;131,5955766;209,9526066;78,83096367
P51148;29,7;39,69809942;47,66476608;85,45271181;41,44736842;30,50331281;35,38260234;82,5;27,9;49,5;181,6;16,4;35,06303137;35,07768983;63,30884925;82,5;89,63333333;89,79181532;110,9666667;82,5;23,33333333;16,35586636;81,35584795;85,45271181;33,63333333;46,94028144;43,33274727;25,56476608;17,34654235;17,34654235;28,52961316;16,76379176;31,57816628;4,6;13,6;70,9;3,6;21,5;33,85259956;67,86666667;17,42945281;118,255848;32,56299405;49,79632739;35,06470794;37,09795322;6,8;19,2;12,2;134,9;8,8;12;14;11,3;63,5883905;29,46350044;45,64643799;34,34476693;35,31222515;40,41336851;29,50747581;48,07692308;11,77156177;12,06293706;21,73659674;13,51981352;16,78321678;20,51282051;122,752193;22,31359649;34,59429825;58,00438596;37,5;38,26754386;51,48026316;56,15897436;14,78243978;13,53923854;14,78243978;14,78243978;23,26146076;23,26146076;44,91741425;37,4691586;37,4691586;21,27369077;39,08158898;72,6;102,1511018;20,3043022;58,18467996;28,17418678;29,590766;26,70514166;73,70934162;37,4691586;61,46666667;37,4691586;37,4691586;44,91741425;20,67343211;73,13333333;82,5;33,86725802;35,76810073;31,80249194;82,5;49,9691586
P51149;68,1;64,82937451;110,4;83,3;121,3;75,9348281;99,9;95,16666667;117,8;87,4;103,3;94,8;80,23916293;100,2666667;100,2666667;144,9666667;153,3;121,1272866;117,6;154,7;69,9;69;169,2;97,8;130,5;164,4;101,3;1,3;2,4;3,2;48,8;1,9;41,7;64,8;72,7;66,8;38,1;72,5;101,2;80,8;47,3;123,2;90,5;54;119,4;126,3;62,98412654;42,12937451;62,10665403;51,21786479;22,47727952;59,66576981;24,7;59,75194302;131,1210762;50,31390135;82,69058296;49,86547085;50,94170404;139,4618834;62,33183857;243,2138979;75,89576547;130,0760043;104,3431053;81,21606949;155,3745928;201,3029316;74,94061758;22,9216152;54,98812352;167,1615202;61,93586698;184,4418052;54,51306413;73,20441989;21,96132597;46,27071823;41,64364641;22,58287293;38,39779006;62,5;43,36973479;44,07176287;46,33385335;29,32917317;53,1201248;76,7550702;140,6673618;90,09384776;189,9895725;94,78623566;69,65589155;102,0855057;101,0909091;59,90909091;72,72727273;55,36363636;57,81818182;75,54545455;56,54545455;154,9100968;69,15629322;127,1092669;66,94329184;48,40940526;46,74965422;38,86583679
P51153;31,73400673;166,6844702;171,1223914;155,1428841;193,965031;137,599523;121,7710096;102,1000894;52,47481529;206,2535498;46,47391742;55;186,8666667;169,2666667;116,5666667;116,5666667;13,21548822;81,13029187;51,56666667;116,5666667;44,78114478;217,1631375;171,6881557;116,7820643;104,0333333;151,4166379;78,05364959;171,1223914;415,2011923;415,2011923;300,214158;282,0665673;74,21758569;310,5047311;159,0250987;39,36556999;36,7;36,7;44,78114478;184,1333333;124,5137603;179,9147721;161,6;27,05085599;32,90533736;98,92836999;92,3;212,2;109;84,1;256,1;16,5;39,5;54,1;525,6665851;415,290443;69,86666667;46,47391742;190,5129657;190,5129657;39,36556999;882,414307;29,65722802;51,26676602;345,6035768;429,0611028;470,9388972;141,728763;415,2284264;62,7749577;279,357022;50,25380711;181,2182741;249,7461929;52,79187817;335,1120198;74,21758569;183,9542971;74,21758569;74,21758569;117,5347551;117,5347551;78,61952862;1,767676768;39,47811448;22,13804714;39,98316498;15,74074074;95,18992951;52,69360269;45,44169184;38,33334441;62,75831923;20,12739174;184,9697885;38,82175227;24,16918429;25,83081571;37,53776435;35,72507553;18,05135952;205,8981233;219,3029491;194,772118;163,4048257;49,86595174;50,53619303;86,99731903
