Accession;T1-02B001;T2-02B001;T3-02B001;T4-02B001;T5-02B001;T6-02B001;T7-02B001;T8-02B001;T1-02B002;T2-02B002;T3-02B002;T4-02B002;T1-02B004;T2-02B004;T3-02B004;T4-02B004;T5-02B004;T6-02B004;T7-02B004;T8-02B004;T1-02B006;T2-02B006;T3-02B006;T4-02B006;T5-02B006;T6-02B006;T7-02B006;T1-02B007;T2-02B007;T3-02B007;T4-02B007;T5-02B007;T6-02B007;T1-02B008;T2-02B008;T4-02B008;T6-02B008;T7-02B008;T1-02B009;T2-02B009;T3-02B009;T4-02B009;T5-02B009;T6-02B009;T7-02B009;T8-02B009;T1-02B010;T2-02B010;T3-02B010;T4-02B010;T5-02B010;T6-02B010;T7-02B010;T8-02B010;T1-02A001;T2-02A001;T3-02A001;T4-02A001;T5-02A001;T6-02A001;T7-02A001;T1-02A015;T2-02A015;T3-02A015;T4-02A015;T5-02A015;T6-02A015;T7-02A015;T1-02A020;T2-02A020;T3-02A020;T4-02A020;T5-02A020;T6-02A020;T7-02A020;T1-02A021;T2-02A021;T3-02A021;T4-02A021;T5-02A021;T6-02A021;T7-02A021;T2-02A022;T3-02A022;T4-02A022;T5-02A022;T6-02A022;T7-02A022;T1-02A023;T2-02A023;T3-02A023;T4-02A023;T5-02A023;T6-02A023;T1-02A025;T2-02A025;T3-02A025;T4-02A025;T5-02A025;T6-02A025;T7-02A025;T1-02A029;T2-02A029;T3-02A029;T4-02A029;T5-02A029;T6-02A029;T7-02A029
O43592;21,7;108,6;103,7;46,3;30;17,5;21,9;9,7;34,1;58,6;200,5;20,9;;;;;;;;;39,4;31;539,3;197,9;226,6;6,9;67,3;41,7;198,8;87,9;161,5;56,5;24;;;;;;30,3;139,1;26,7;243,4;74,6;21,8;55,6;38,7;23;90,9;57,2;153,9;40,8;24,1;29,7;20,5;;;;;;;;;;;;;;;96,95407685;6,771321462;54,75632615;26,14807873;37,34770384;51,85098407;19,4470478;;;;;;;;48,11594203;14,82401656;36,02484472;7,701863354;49,68944099;42,02898551;77,03488372;45,52325581;72,96511628;88,43023256;82,79069767;55;38,76379691;26,44591611;41,7218543;34,65783664;33,11258278;40,92715232;29,31567329;;;;;;;
O43633;252,6;37,8;28,8;1,8;22,5;29,4;37,1;17,1;672,9;106,5;7,4;15,2;618;22,4;71,8;3,6;10,8;17;16,4;6,1;273,6;30;0,4;4,3;55,5;9,9;8,1;1227,1;91,1;91,3;13,6;109,5;12;758,6;140,2;30,2;57,7;35,4;;;;;;;;;461,2;53,2;36,6;29,5;44,5;48,3;37,4;78,9;185,9304085;257,4886536;1,613716591;31,77004539;19,26374181;17,04488149;1,714573878;154,9267907;14,12742382;24,09972299;31,30193906;52,5128611;49,82192323;29,75860704;172,5490196;12,82679739;107,1895425;14,46078431;82,35294118;10,94771242;6,12745098;162,2869955;10,2690583;31,83856502;18,56502242;33,0044843;41,83856502;26,27802691;;;;;;;;;;;;;;;;;;;;97,38977072;24,62081129;37,74250441;33,08641975;20,38800705;27,68959436;25,60846561
O43681;;;;;;;;;330,3;226,5;49,3;43;;;;;;;;;145,4;48,8;34,3;58;17,8;12,6;52,7;286,5;148,6;60,6;67,8;29,9;35,2;176;104,1;52,1;180,2;244,4;463,5;128,7;64,4;39,6;94,5;16,4;28,9;16,9;282,4;161,2;113,9;57,2;92,6;24,7;54,7;50,7;;;;;;;;66,30378434;50,28512182;51,32192846;119,9066874;132,8667703;132,7630897;66,20010368;;;;;;;;;;;;;;;12,05782836;13,88803445;8,981851738;6,936327284;11,99630883;12,38080591;19,87179487;9,210526316;16,9365722;20,09109312;15,63765182;12,60121457;28,5005723;19,72529569;23,04463945;20,37390309;32,46852346;28,69133918;24,11293399;19,59662854;3,521974714;8,579169175;7,76640578;7,16435882;8,609271523;4,455147502
O43692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47,32479277;39,56292389;39,18613414;45,89299171;72,34363225;92,99171063;103,1650339;;;;;;;;53,00107181;75,5091104;55,94855305;72,82958199;63,29046088;92,71168274;50,91103966;60,65088757;62,27810651;62,94378698;124,852071;42,67751479;66,12426036;72,26337449;66,41975309;91,60493827;123,127572;123,2098765;102,4691358;81,90127971;59,96343693;65,08226691;71,93784278;110,0548446;90,58500914;80,07312614;56,23800384;54,60652591;77,83109405;75,91170825;55,18234165;80,99808061;72,26487524
O43704;;;;;;;;;24,3;156,8;2;9,8;;;;;;;;;21,1;192,5;3,7;4,2;265,1;8,3;7,6;27,8;631,3;767,7;9,5;374;6,2;53,5;152,1;23,7;13,8;139,8;47;1634,1;211,7;1,9;880,4;10,7;43,9;1,7;105,2;1767,9;1169,9;156,1;1986,2;245;385,8;606;243,810549;370,9364909;90,74273412;92,14208827;138,8589882;135,737352;193,7567277;254,1516245;103,3694344;121,0589651;159,8074609;345,8483755;360,6498195;141,7569194;203,8338658;71,88498403;358,9456869;42,33226837;377,1565495;118,2108626;40,41533546;373,8813736;40,27055151;79,81269511;71,90426639;70,44745057;100,3121748;62,22684703;73,16239316;22,13675214;72,39316239;31,70940171;77,35042735;33,41880342;114,7590361;24,29718876;8,43373494;13,75502008;18,57429719;22,48995984;200;49,07692308;75,23076923;25,69230769;63,69230769;78,61538462;56,61538462;168,627451;190,7843137;325,9803922;230,6862745;95,09803922;101,7647059;166,8627451
O43707;18;66,1;165,1;277,4;156,9;82,1;63,7;39,9;14,5;34,5;383,8;157,2;10,1;28,8;53,6;712,5;651,1;617,8;510,8;617,8;14,2;61,4;260,5;379,2;82,3;132,9;81,7;8,4;51,2;43;149,6;32,8;72,8;6,8;32,8;96,1;20,9;29,5;14,2;116;30,3;355,9;144,6;54,3;186,9;121,9;13,8;39,8;39,2;94,6;36,7;38,7;40,1;20;27,26259474;19,37137762;32,59028087;29,20196166;29,26883638;44,65002229;27,99821667;17,97035348;11,12884835;15,37058153;33,95667047;25,88369441;12,31470924;13,70581528;22,25913621;36,3312767;21,52349312;119,0555292;22,8761272;114,3569056;28,8087328;16,44308943;6,62601626;5,955284553;5,81300813;7,926829268;6,869918699;7,825203252;28,87588801;19,34809862;32,42791475;25,24028416;35,8127873;28,24905976;47,37146158;47,66031196;109,6476025;64,70248411;49,39341421;53,84170999;40,82217973;49,0917782;25,38240918;25,09560229;28,10707457;46,22370937;28,82409178;42,37510955;21,07800175;24,32077125;43,38299737;28,48378615;34,57493427;9,85977213
O43747;28,4;216,8;138,3;327,4;50;23,5;46,5;29,1;20,2;32,2;322,5;17,5;;;;;;;;;2,8;4,5;745,8;532,4;0,8;320,6;48,4;52,6;74,5;61,4;212,9;31;75,1;;;;;;;;;;;;;;49;89,4;54,8;112,2;27;85,3;33,4;40,5;117,9591837;146,122449;142,755102;86,93877551;155,9183673;135;78,36734694;106,1118336;60,0130039;58,8426528;109,2977893;163,0689207;113,5240572;80,36410923;;;;;;;;148,3189241;41,97886647;43,13160423;34,19788665;32,27665706;61,76753122;20,74927954;78,72498147;25,27798369;43,8102298;1,779095626;99,48109711;103,5581913;;;;;;;94,86426999;38,73807777;68,96551724;49,08290536;38,6647102;85,17975055;40,7190022;;;;;;;
O43765;502,4;217,4;106,2;24,5;64,8;33,2;35,2;13,8;469,4;568,6;43,1;85,3;432,1;243,2;389,2;7,1;108,5;7,3;5,5;0,2;452,9;172,6;18,3;40,8;43,6;17,4;36,9;107,2;55,9;24,1;34,7;24,4;25,4;337;51,2;29,9;29,8;36,8;769,7;237,7;117,3;55,1;277,5;70,4;168,8;25,4;283,7;204,9;171,7;55,6;73,6;49,3;66,5;56,1;50,85195002;57,36463461;33,43430519;49,60242332;48,20143885;41,95380538;59,29572132;27,9003374;21,15234882;24,88969634;38,4116273;48,27407215;50,0129769;33,32468207;38,59315589;42,26869455;79,40430925;57,47782003;76,93282636;144,1064639;56,59062104;68,24512535;24,59212097;45,32431357;37,60445682;37,08714684;27,49701552;42,57859133;111,3496933;24,04907975;79,38650307;15,76687117;68,52760736;62,20858896;;;;;;;45,33745492;50,54095827;66,04842865;37,04276146;46,47089129;48,42864503;43,79185987;43,69250986;97,6346912;124,7700394;114,586071;67,14848883;80,2890933;81,80026281
O43776;;;;;;;;;225,1;65,1;64,4;85,9;;;;;;;;;25,3;8,8;263,4;190,6;46,2;76;48,2;;;;;;;4,1;11,7;48,5;13;11,1;380,6;94,1;97,5;2,2;74,6;34,9;62,5;117,8;407;49,2;14,4;85,7;35,2;40,8;58,7;64,1;281,5043157;276,8187423;132,1824908;89,27250308;104,9321825;118,3723798;77,06535142;180,6122449;55,10204082;75,12755102;154,2091837;127,8061224;123,4693878;73,46938776;172,8378378;60,94594595;115,6756757;137,8378378;140,8108108;206,6216216;66,08108108;237,3333333;83,46666667;70;47,2;50;117,7333333;53,6;120,4787234;58,77659574;163,0319149;69,14893617;144,4148936;185,2393617;;;;;;;179,3715847;71,58469945;197,2677596;101,7759563;85,24590164;119,2622951;84,28961749;222,611465;49,52229299;87,89808917;113,3757962;71,33757962;78,34394904;58,28025478
O43813;151,1;128,1;48,1;81,5;21,2;9,1;10,3;7,6;103;85,2;156,9;12,9;4,3;3;6,8;707,6;211,9;172,5;496,1;726,6;5,8;6,7;439,1;176,8;79,7;206,4;52,3;;;;;;;284,9;68,1;16,8;16,5;18,2;151,7;93,6;16,5;96,7;58,4;17,6;49,4;7,4;161,2;68,3;44,8;60,3;22,7;17,6;17,2;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O43815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;355,5238095;32,76190476;65,9047619;158,952381;94;134,1904762;99,80952381;395,6112853;39,96865204;148,1191223;95,92476489;76,64576803;194,984326;16,14420063;128,7234043;65,95744681;61,12185687;46,42166344;44,00386847;155,0290135;183,655706;42,35423542;6,820682068;22,22222222;1,540154015;89,43894389;19,9119912;165;36,03773585;39,24528302;24,90566038;9,433962264;7,641509434;226,498801;39,6882494;165,9472422;61,27098321;28,29736211;195,323741;36,69064748;143,6997319;50,9383378;71,22430742;64,96872207;39,14209115;61,93029491;39,23145666
O43847;;;;;;;;;23,5;26,1;493,4;13;;;;;;;;;17;55,1;50,5;639,3;1,1;78,9;54,8;31,2;163,1;11,7;168,4;10,9;16,5;66,9;125,6;68,3;9,5;19,8;12;126,4;9,8;491,8;59,8;29,6;75,6;31;10,2;59;34,5;143,4;18,4;33,8;44,2;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O43865;;;;;;;;;54,5;50,6;246,3;40,9;;;;;;;;;88,3;82,8;195,3;243,6;72,5;232,4;167,1;;;;;;;;;;;;;;;;;;;;81;54,2;56,4;110,7;55,9;56,4;42,9;41,1;;;;;;;;52,10762332;52,10762332;103,5874439;103,9461883;60,89686099;64,21524664;59,19282511;14,76871062;49,51590595;79,32995236;327,0477947;37,48271093;182,2345167;63,16274781;60,41189931;35,01144165;51,79252479;33,94355454;38,21510297;40,57971014;18,68802441;;;;;;;;;;;;;109,7902098;132,1678322;270,8624709;108,5081585;108,2750583;132,4009324;81,46853147;91,49888143;42,39373602;32,2147651;39,03803132;57,94183445;48,76957494;35,01118568
O43866;44,5;32,2;39,2;36,9;41;76,8;45,1;65,4;25,7;34,8;275;47;;;;;;;;;93,5;76,1;268,6;130,5;215,3;143,3;630,9;112,6;59,4;112,5;69;160,9;143,1;69,8;61,1;48,9;82,4;105,9;29,6;46,5;67,8;211,4;52,9;86,8;76,3;427;94,3;83,3;79,4;38;113,1;73,9;52,6;71,4;109,4444444;53,66666667;293,2222222;177,8888889;297,2222222;220,3333333;221,2222222;62,61682243;93,45794393;66,22162884;80,50734312;73,564753;68,09078772;74,63284379;57,92207792;152,1212121;67,96536797;263,6363636;103,3766234;189,6969697;121,5584416;42,13615023;68,66197183;65,37558685;65,37558685;49,53051643;56,10328638;70,77464789;47,48358862;121,4442013;52,40700219;78,99343545;62,4726477;66,08315098;51,15789474;56,52631579;112,6315789;126,5263158;452,7368421;124,2105263;35,57312253;36,62714097;37,02239789;42,68774704;63,37285903;64,95388669;51,91040843;48,10281518;47,12362301;66,58506732;42,3500612;40,75887393;37,33170135;74,41860465
O60216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119,6;223,7;75,1;686,9;52,3;186;79,9;43,7;;;;;;;;232,1285141;35,8768407;65,19410977;63,72155288;68,13922356;53,54752343;49,9330656;136,2153344;44,20880914;38,091354;146,5742251;32,05546493;114,274062;96,32952692;123,397762;180,8748728;98,8809766;103,7639878;63,78433367;132,5534079;108,9521872;143,4567901;258,2716049;147,654321;259,0123457;155,308642;167,4074074;184,9951597;41,23910939;195,9341723;111,6166505;115,6824782;2,904162633;;;;;;;;;;;;;;
O60234;27,1;433,3;294;36,2;107,7;43,7;46,3;13,3;23,9;53,5;184,8;57;33,2;108,7;278,8;27,6;55,9;2,3;3,2;116,6;28,8;80,4;189,4;107,7;160,2;25;32,2;10;55,7;42;147;30,2;42,5;5,2;15,4;46,1;4,7;14,1;32,1;323,1;60,4;110,1;153,6;68;204,5;50,8;22,6;66;54,4;291,4;53,4;70,6;72,9;65,5;129,6218487;144,7478992;177,8361345;131,6176471;488,3403361;205,6722689;140,2310924;41,46788991;27,06422018;28,71559633;43,21100917;35,82568807;43,53211009;36,23853211;53,8372093;62,20930233;135,1162791;507,7906977;192,5581395;109,1860465;187,6744186;47,86729858;32,7014218;24,17061611;25,75039494;26,38230648;43,12796209;49,76303318;161,3718412;29,7833935;148,5559567;19,67509025;215,7039711;289,8916968;47,52720079;19,43620178;21,16716123;10,13847676;9,297725025;17,06231454;79,01907357;79,42779292;116,893733;70,70844687;82,28882834;139,6457766;70,29972752;64,8951049;78,95104895;82,23776224;100,0699301;60,48951049;80,62937063;46,22377622
O60256;;;;;;;;;60,7;39,4;18;4,9;544,1;88,4;89,3;38,4;12,9;12,8;16,8;7,8;4,5;3;73,4;14,5;4,6;20,9;8,9;;;;;;;11,3;1099,6;34,8;38,6;26,7;;;;;;;;;356;47;46,8;52,7;31,2;34,1;3,2;26,5;;;;;;;;78,16091954;43,67816092;38,61024033;54,91118077;67,92058516;56,32183908;75,80982236;;;;;;;;;;;;;;;15,15466597;12,0613465;18,76787107;7,746295815;26,38419548;25,96828698;;;;;;;;;;;;;;;;;;;;
O60271;24,4;194,8;144,5;231,9;73,3;2,8;57,3;18,8;;;;;;;;;;;;;;;;;;;;2,3;89,6;74;93,7;35,1;88,6;;;;;;;;;;;;;;;;;;;;;;131,8293973;22,03031371;32,95734931;16,03806838;10,8212901;39,30207966;14,31089179;188,1065089;23,07692308;57,5147929;121,4201183;91,42011834;99,46745562;77,86982249;143,0232558;32,01550388;86,35658915;65,34883721;80,93023256;79,2248062;30,7751938;96,64570231;43,32634521;30,74772886;43,53598882;43,60587002;48,00838574;48,56743536;;;;;;;144,0182648;96,25570776;66,48401826;27,85388128;22,37442922;22,19178082;193,7405732;61,53846154;143,7405732;42,91101056;49,01960784;124,9622926;43,1372549;133,435395;49,5407226;74,34170239;59,33864054;45,37660747;61,78812002;38,64053889
O60488;53,7;124,4;65;44,9;86;33,6;35,5;10,6;854,5;304,9;1;5,1;721,4;51,4;173,6;2,1;14,9;11,2;7,3;12,3;267,5;36,6;9,2;5,4;48;1,8;3,7;;;;;;;;;;;;104,1;118;157,7;8,2;94,4;50,3;77,8;47,3;153,5;102,8;79,9;84,8;90,2;62,6;124,8;129,7;158,1119276;180,7235726;8,168456755;25,35330695;43,41435839;28,77331826;24,59016393;166,1510464;17,24294813;22,11101001;109,1901729;160,9645132;173,7488626;37,85259327;;;;;;;;;;;;;;;25,30358656;2,40045185;24,37164643;10,22310082;29,42671562;21,60406665;;;;;;;;;;;;;;52,05512573;38,92649903;78,11895551;52,65957447;8,558994197;20,9622824;29,44874275
O60502;45;172,9;162,7;261,1;157,8;67,7;67,7;52,3;40,5;95;37,6;91,3;;;;;;;;;83,7;131,6;0,7;1,8;172,3;2,9;12,1;;;;;;;;;;;;63,5;427,6;101,9;2,8;339,8;19,9;42,6;2,9;122;283,7;271,8;295,8;171,4;246,8;172,9;140,9;128,1841432;110,5370844;11,71355499;63,01790281;21,68797954;24,04092072;47,67263427;69,68687542;63,6242505;66,35576282;99,26715523;184,5436376;159,8934044;79,9467022;44,09836066;2,62295082;159,726776;0,601092896;94,42622951;9,453551913;6,338797814;168,2011331;55,87818697;50,07082153;50,49575071;38,24362606;87,88951841;97,66288952;123,8714614;11,6296863;121,0405509;19,510329;97,24560061;23,25937261;52,87925697;11,08359133;11,88854489;10,09287926;10,52631579;10,34055728;35,44973545;45,83333333;47,15608466;22,48677249;57,93650794;34,85449735;55,82010582;74,48194198;100,1184133;185,1391356;155,7134399;59,14742451;109,946714;75,25162818
O60603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;172,5023787;154,2340628;165,5566127;333,6822074;259,1817317;211,4176974;131,4938154;;;;;;;;167,1676301;61,50289017;199,5375723;204,0462428;125,7803468;159,7687861;179,4219653;194,4499504;0,693756194;179,4846383;13,18136769;99,20713578;83,15163528;209,2373792;99,2481203;88,61439313;109,5596133;83,13641246;92,37379162;167,0854271;114,4472362;108,919598;68,71859296;105,2763819;78,89447236;119,4723618;119,7159566;187,2180451;136,6750209;110,7769424;96,74185464;72,43107769;75,85630744
O60664;10,1;184,7;39,5;195,1;55,5;25,7;34,3;16,1;20,4;124;99;104,8;;;;;;;;;82,1;211,7;87,5;90;148,6;56,1;19,8;1,9;16,7;19,3;109,1;20,4;61;8,4;20;71;23,4;43,2;46,1;165,8;100,8;133,8;99,9;66,2;125,2;206,6;75,8;79,7;74,8;99,3;83,7;89,9;102,3;101,2;177,5862069;178,6945813;123,3990148;201,3546798;170,4433498;188,0541872;157,8817734;40,61433447;29,21501706;25,46075085;36,38225256;43,00341297;56,58703072;93,85665529;45,28543938;61,57793457;102,5016036;201,6677357;97,94740218;138,7427838;120,0128287;99,49238579;58,9678511;82,74111675;58,71404399;60,57529611;86,54822335;81,38747885;257,7656676;59,67302452;191,4168937;33,51498638;179,1553134;294,9591281;137,8873239;121,5492958;97,46478873;64,08450704;44,36619718;43,8028169;131,4009662;150,8856683;189,3719807;185,3462158;138,4863124;201,1272142;90,49919485;118,7041565;190,7090465;179,9511002;169,4376528;89,60880196;148,0440098;105,7457213
O60684;287,8;114,1;81,2;13,2;17,4;8;20,3;0,1;606,9;296,8;48,7;47,2;401,1;98,7;96,8;0,1;1,5;3;2,1;7,2;249,5;53,7;2,8;25;24,4;10,9;4,1;418,7;192;63,2;74,4;34,9;43,8;566,3;148,7;14,8;9,6;17,7;;;;;;;;;;;;;;;;;;;;;;;;41,69934641;11,26797386;14,90196078;74,71895425;49,12418301;30,90196078;21,96078431;;;;;;;;;;;;;;;28,26928037;5,261800361;25,48362136;10,03353108;37,83853495;25,19989683;;;;;;;20,2522364;12,08388327;11,7319255;8,109693503;8,710954685;24,9450066;7,772400645;23,33024977;15,33765032;25,53191489;38,98242368;19,83348751;20,09250694;17,29879741
O60749;391,3;272,9;113,4;4,8;40,4;15,7;51,3;22,5;151,3;87;8,2;31,9;329;68,5;117,6;4,1;2,5;1,3;5,3;4,9;318,7;40,4;8,8;12,6;83,2;3,7;2,9;88,3;16,5;23,3;10,8;8,6;12,5;110,4;20,9;1,9;7;14,5;238;77,9;23,8;3,4;54,9;40,1;29,3;17;427,9;82;77,8;128,5;53,2;93,2;70,7;89,5;;;;;;;;221,1202938;80,44077135;93,29660239;136,6391185;105,8769513;133,9761249;116,9880624;;;;;;;;176,552795;221,2732919;262,1118012;296,1180124;101,863354;277,0186335;355,4347826;80,09981285;25,38989395;75,2963194;28,6338116;104,6163444;72,61384903;108,6457536;51,79801071;35,27161438;27,2379495;28,15608263;27,62050497;94,00887574;46,07988166;119,0088757;51,99704142;53,99408284;56,65680473;19,45266272;77,60479042;24,61077844;22,99401198;38,08383234;26,22754491;34,19161677;12,99401198
O60763;27,3;100,6;112,4;405,3;38,6;45,4;28,1;35,7;63,8;73,5;167,6;45,9;27,5;38,4;60,7;571,7;531,4;178,2;284,9;132;24,6;54,3;308,1;338,2;82,2;128,9;57,5;25,4;102,6;45;93,9;56,2;43,9;18,1;127,2;29,2;17;24;46;200,1;28,6;724,8;122;29,2;88,7;77,6;22,3;69,6;61;110;69,1;40,7;47,9;30,2;106,4395955;54,23097392;42,68227781;83,92762108;71,5274082;67,96168175;85,94997339;150;20,5510907;40,29850746;97,2445465;31,2858783;34,84500574;31,68771527;105,1703878;49,23619271;68,62514689;163,86604;54,64159812;274,9118684;63,04347826;57,69230769;14,14835165;34,61538462;32,07417582;26,37362637;30,76923077;38,39285714;82,60869565;56,09408411;93,58517463;30,14967926;132,8581611;59,37277263;44,77137177;23,77733598;89,82107356;28,42942346;25,64612326;13,87673956;64,78236292;21,93329565;49,12379876;47,88015828;58,28151498;65,1780667;34,53928773;39,56043956;45,21978022;36,31868132;37,69230769;37,25274725;32,63736264;15,82417582
O60814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,3;99,6;12,3;176,2;242,4;99,7;94,1;99,6;162,6637555;471,6157205;152,1834061;264,8471616;257,2052402;269,650655;123,580786;442,0289855;314,8550725;345,2898551;408,6956522;563,0434783;506,5217391;384,7826087;272,5755996;97,6016684;200,9384776;120,9593326;213,8686131;177,7893639;147,9666319;395,9798995;135,1758794;118,5929648;98,74371859;90,95477387;287,4371859;160,5527638;148,1651376;141,0550459;318,5779817;72,93577982;241,9724771;245,8715596;650;121,686747;374,6987952;197,5903614;304,2168675;118,0722892;2162,228261;142,3913043;398,9130435;97,82608696;201,0869565;170,6521739;98,36956522;332,8220859;264,7239264;456,7484663;161,3496933;70,85889571;103,6809816;92,02453988
O60825-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;284,4547564;263,6890951;62,76102088;54,98839907;56,96055684;91,87935035;55,91647332;202,9126214;33,49514563;75,53398058;93,2038835;173,9805825;175,1456311;64,27184466;239,8412698;128,7301587;112,6984127;95,07936508;306,1904762;90,31746032;154,6031746;161,4358974;52,30769231;39,38461538;38,56410256;50,97435897;60,1025641;43,69230769;46,66221629;26,23497997;49,93324433;27,90387183;57,27636849;37,18291055;104,7581285;13,8778747;17,44647105;14,35368755;17,76367962;17,60507534;101,614143;17,52498078;32,35972329;19,75403536;19,0622598;35,43428132;16,14142967;93,83233533;59,10179641;108,742515;59,94011976;36,28742515;30,47904192;35,32934132
O60826;70,9;296,7;222,5;43,1;126;18,4;74,7;25,8;;;;;;;;;;;;;;;;;;;;9,3;9,7;24,3;75;24,9;95;;;;;;;;;;;;;;;;;;;;;;220,0680272;198,185941;134,1269841;171,2018141;184,9206349;234,0136054;55,55555556;178,8944724;124,120603;186,7671692;193,9698492;349,4137353;288,7772194;185,4271357;;;;;;;;;;;;;;;237,7380952;31,30952381;207,1428571;62,26190476;309,2857143;241,3095238;;;;;;;109,0909091;147,5524476;280,0699301;163,2867133;99,18414918;209,5571096;100,4662005;128,4340659;157,8296703;96,56593407;198,7637363;176,3736264;257,1428571;114,6978022
O60884;;;;;;;;;149,1;110,6;82,6;108;;;;;;;;;1101,3;84;4;34,3;23,8;25,2;22,7;;;;;;;;;;;;158,3;75,3;71,8;101,9;65,8;61;102,1;236,7;;;;;;;;;;;;;;;;;;;;;;;195,9285005;56,50446872;339,6226415;121,449851;415,8887786;211,7179742;108,142999;;;;;;;;;;;;;;80,24054983;22,85223368;39,13230241;41,66666667;58,9347079;51,84707904;;;;;;;;;;;;;;
O75064;399,3;84,7;403,5;56,3;646,7;241,9;349,5;102,8;85,5;102,1;86,6;165;155;133,5;142,2;21,5;80,4;140,9;0,4;4,5;;;;;;;;;;;;;;;;;;;105,4;57,2;179,3;0,3;134,6;74,4;133,3;166,5;75,9;129,2;95,8;199,4;144,6;109,1;176,2;181,2;76,5503876;46,60852713;137,3062016;94,47674419;123,3527132;86,62790698;145,6395349;84,52508004;115,1547492;97,54535752;95,09071505;91,14194237;92,20917823;137,7801494;39,96763754;130,9061489;62,05501618;190,9385113;91,50485437;181,6343042;120,8737864;72,0821662;116,43324;84,68720822;84,87394958;81,69934641;87,76844071;92,9038282;128,2952548;178,3831283;153,9543058;177,1528998;94,20035149;121,7926186;81,09177215;70,88607595;81,96202532;88,29113924;65,50632911;80,85443038;68,24378508;106,0144346;92,78267843;77,54611067;97,99518845;103,3680834;79,7914996;216,6044776;499,2537313;672,8544776;398,9738806;554,6641791;349,3470149;538,5261194
O75083;23,2;55;50;49,1;58,5;21,9;73,4;17;34;38,3;13,6;24,1;41,5;37,7;129,2;1,4;1;9,4;17,9;30;10,3;18,9;4;7,5;14,5;2,4;3,2;11,9;15,2;21,1;27,1;11,1;29,8;17,2;33,6;32,5;9,5;17,4;17,5;39,8;19,6;24;28,8;49,6;25,5;21,1;14,2;18,9;23,7;73,3;13,9;31,1;24,6;22,6;142,1697288;74,62817148;130,096238;150,3937008;119,9475066;186,0017498;51,00612423;68,18181818;33,63636364;36,74242424;48,86363636;47,72727273;41,81818182;32,1969697;48,09907834;15,61059908;35,7718894;36,98156682;26,78571429;77,76497696;28,74423963;114,7486772;27,91005291;20,03968254;17,46031746;21,16402116;30,15873016;26,91798942;41,89627229;44,73257699;35,98055105;23,7439222;59,48136143;89,7082658;94,11434978;41,76008969;48,87892377;55,60538117;37,16367713;22,5896861;91,36563877;29,95594714;102,9955947;36,21145374;29,60352423;62,2907489;24,84581498;120,7207207;18,01801802;26,26472626;22,86902287;30,76923077;31,46223146;10,81081081
O75116;;;;;;;;;287,1;167,9;70,7;33,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,10466193;39,14788515;26,11917258;23,3405372;21,30287126;53,16455696;24,97684471;;;;;;;;133,1038439;15,83476764;50,08605852;9,868043603;42,11130235;73,09236948;2,008032129;43,74634717;10,05260082;5,581531268;3,565166569;7,218001169;8,153126826;7,276446523;;;;;;;74,49062755;42,13528932;59,49470253;45,6397718;21,02689487;21,51589242;70,26466009;37,72703684;49,9221588;19,71977167;21,01712506;75,0389206;21,84743124;49,42316567;28,33410245;43,74711583;31,56437471;19,61236733;19,61236733;11,99815413
O75131;26,3;207,4;114,6;232;90,7;56,8;19,8;6,5;37,3;53;241,2;70,6;78,5;54,5;162,1;43,3;133,4;6,4;10;3,6;36,8;32,8;371;433,2;70,5;248,6;70,2;1,8;2,2;3,1;42,9;2,8;39,8;3,6;25,9;72,4;28,4;13,1;1,9;44,8;4,8;363,9;32,3;120,1;78,8;103,2;52;76,3;51,6;126,6;91,4;35,7;51,5;56,9;157,4668142;91,09513274;46,68141593;29,42477876;43,25221239;77,98672566;16,15044248;48,41449604;32,61608154;41,84597961;48,69762174;56,96489241;47,56511891;40,48697622;44,50281426;18,83677298;32,79549719;142,9268293;27,7673546;292,4577861;30,39399625;123,5332464;34,68057366;23,46805737;25,48891786;27,31421121;50,39113429;27,24902216;33,75977257;16,98649609;37,73987207;10,16346837;40,7249467;45,48685146;221,2962963;45,18518519;99,25925926;24,90740741;22,96296296;27,03703704;173,8354807;46,67988107;132,6065411;35,08424182;45,19326065;64,61843409;35,28245788;113,0753138;50,20920502;67,57322176;72,90794979;26,15062762;60,77405858;17,36401674
